ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,non_compliant
7.75624255556663,305.1012082475577,9614.757683551636,8.833706086316068,278.81814918006114,480.2733174195768,13.328131632462647,82.20637387077451,4.423215583886566,0
6.124628362171935,198.05750256429118,18798.081235304835,2.6491249820876224,418.1022850256874,602.0785730948874,17.6877138428881,64.98645278621915,4.329737718657084,1
6.833907391167825,110.15873154955568,32372.113095188124,6.582015229450502,288.37049572465276,501.02872582517364,10.947056243434579,71.32819559672326,3.3443739549796927,1
5.679021808159325,148.34897341826917,12882.766145211504,4.211051845964366,371.02305003504875,585.0670382793493,16.237209647186585,54.81865598354944,3.9307019254825235,1
6.168369808172019,112.51115351980296,17357.176113327765,6.422991123555719,311.05371006040656,455.452641489556,13.836797826431754,44.78295893261049,3.5050512599200516,0
5.726611969766614,128.1734186351013,17641.75087981872,8.724133505526547,256.3813215326315,575.1502912204302,10.235514112475974,76.62593117229281,2.447233420390716,0
7.011927095140255,278.3162434091281,2000.0,6.064899697082266,413.27852569698126,499.7842813411674,16.74082342486228,41.769204727540114,5.402988339549912,0
6.186042814845037,213.59957440750898,15867.036417670803,7.4490994958829635,177.5934031067516,716.3594027529737,7.842075175732451,77.21470517678858,3.111244334980758,0
7.417011487057361,108.78953410545445,10054.369083730124,5.679405341549771,277.2274639151198,375.02282584099953,16.305483409123756,28.086833848145424,1.7781252566676569,0
7.32540086929938,239.2179299618073,24692.815886951514,10.691068693041055,354.3944539726492,601.8441928356049,10.245343167961899,42.327050018606684,2.5512737067007483,0
7.050455244296037,275.6224924447329,13222.099252355953,8.843753392354309,,514.3149854479628,15.344022737857868,,1.2623919270986157,0
5.18659223134359,178.40752655384827,9557.249357480287,9.228944495673183,373.52706618911157,479.7779736572398,19.17360599680684,85.02469109434675,3.1331092049400033,0
6.769045683322691,159.44054965178685,13470.504647455235,4.809273416386668,322.47713960958356,390.6549482360433,15.96454719831252,26.5496543768326,4.428993329275128,0
,179.75733725090305,16165.927406634375,5.218058032634074,301.28692248134274,512.3339582609354,11.347961461036785,38.232366281351645,1.5947446811277906,0
7.290647188802646,217.0763906152503,11080.661006067723,9.14356358566221,458.30523018487895,281.83597118517065,13.605935593442002,72.61950650158843,4.466117904415967,1
5.975891387595685,238.39820901538226,14631.360544600817,6.850137274569126,315.3331998776465,294.47366345591934,12.266946741260272,64.37773557001468,5.625847629572483,0
6.817797379172855,270.933010282414,5520.881179201157,6.735740307728871,319.0758676985643,544.1617848484132,9.090115790111785,101.89753352032007,3.5676275124846217,0
6.417184737554688,272.74869235478997,13423.225871636449,7.800809962144935,263.55883100252686,272.1626163020932,9.348039741051936,95.1906152257517,1.7236736779709152,0
6.552930208459521,271.1242308936187,20429.710132604992,4.940681367692794,283.698709422354,631.2128932433814,13.878263376779493,71.79996142110828,2.089413725338998,0
8.048718898708863,281.7152859068044,28784.20592967677,8.591160341301237,367.61292684128,425.880398025612,15.82021671562672,73.18882848783697,2.711842894179475,0
6.553972259734483,239.6832673880212,19945.60407396856,7.232983132828326,362.4955072297179,488.80146031073735,6.748509576281296,25.108574259137832,1.5748438668694906,0
7.173982636043584,108.14560374008084,16903.5370192435,8.06263226200252,328.7762955600539,467.902527598715,13.411876365461557,43.14448308030785,1.6130594258833286,1
7.907511893906539,192.1421462291829,23286.361005541054,5.992894767810138,286.6479161737334,509.3382254795996,15.688355770282577,53.72135944274507,2.801880861397188,0
6.733119653805359,218.83523075740305,22133.76061972054,8.123813751382672,369.9133973557665,425.43086682076023,14.120547693968808,56.60226795507016,2.8971113466011733,0
7.110638440332672,177.012424099538,26646.898911248125,5.931213066991768,226.46974377257587,414.8458566839786,9.736799035650968,33.6996191069354,3.8406818064923405,0
7.288371314599584,254.67565129411818,22578.59097694199,8.917885074428254,308.2561829248625,443.84668467295154,17.75795878407414,42.191422560691436,1.673473774045546,0
7.2510254194040495,178.3871616688697,14174.954930539501,9.233363136787874,313.6399629561394,584.9059003594533,8.891573129351581,43.79911214442721,5.361352999924311,0
6.219955338865845,144.4551782021774,16809.13328843969,8.84139411287665,278.03124258132686,595.006831754776,16.226608064404246,80.31628115928937,4.388035622776758,0
7.260912184301606,286.65793996634375,16254.12878498273,8.12963459858382,338.0218764113036,611.8940830731937,19.974824213901663,68.1378673861999,4.1830218250173665,0
8.287058737393231,239.96025858838027,17114.974424536107,8.340869258282579,288.7980222233175,502.88407142389383,5.638194852700057,53.64769312185132,2.332251445808908,0
5.962284257497214,213.15522705202287,16402.247623280946,2.329330688844326,280.69136072589913,434.9894956833109,14.679564562393326,54.72373349272881,5.202171406350913,0
7.887506150417279,255.6025454875904,9522.998415366696,8.702791570378992,437.12673739366903,257.50564880548836,14.897737888998861,65.56768001741065,2.7021194312561923,0
7.295483220557265,263.7520543601231,2000.0,6.706728251218461,373.47744811763084,536.238960779636,14.551534052732165,46.651076414341496,5.293792519887864,0
6.6868236847142235,220.46214865836174,10298.249716912469,7.370900987608488,401.02713589243336,559.9661849447372,10.63934971016658,54.9560192164993,4.400130373930472,0
8.80033323707394,52.540314866342385,2000.0,6.689328943825342,332.1512352395083,410.7238611695882,12.42932838962587,,2.0372474105671863,1
7.80980776966777,159.46463295993672,15475.713751676858,4.695953375517497,,555.9605568673737,8.159222855041985,72.80639364206586,2.568657791023751,1
6.2405688783158215,172.60525222530146,15031.754717072658,6.230459939410344,376.01761895201963,613.801264730821,14.170873941922903,78.38023129409096,5.3604664510258875,0
7.2596129830171705,140.9479462932119,3270.978475057889,8.385362679279961,401.99683163520257,470.4716448101663,15.761150558929508,66.92355297081745,4.31659621375739,0
7.661351666936149,211.9206460352189,19817.177169895578,9.751265264968332,471.35397752142643,585.9613656558088,11.03056497630106,69.12881309555574,2.9276450304719623,0
7.048974299719401,271.5321279710805,21068.00659300655,6.078739932890832,315.65595689183647,496.080329208544,10.00584509678604,66.98016080465217,3.3592456963444866,0
7.746328213756165,170.9056648875759,15670.962523652823,5.572851327533626,344.8432367328019,250.97817475839992,11.783642914875102,99.04405157576794,3.352674872902487,1
7.146786143880468,131.9100398197476,26673.664112925726,9.813172115714583,326.23949760623645,402.46139949252637,13.607123017541188,63.887187592025846,2.186243831288127,0
7.733798048667462,321.68208865463,28101.658806500498,5.6113752700709965,118.39611905146515,409.9732609919259,13.876996432514527,34.68312906063147,2.87391772130298,0
8.350818073324922,172.913743634148,6558.042025856255,10.932544729911298,245.58073504788229,522.7157115112235,13.227519759521366,39.92945861110735,2.321804972477665,0
6.659470199195478,126.02210451720494,22256.936006607422,7.291167557019036,330.5546351984628,355.58730750960353,13.903633359517572,73.60567000222349,2.5995469540236553,0
7.362510888311688,214.26063497710754,18085.935150996505,5.60986373718589,367.47614974559286,406.5366493496861,8.483634965876263,80.39662494183258,3.6747764336817395,0
6.829353938769268,225.54095489537204,17928.238435827065,8.971807692746857,294.9368935425409,343.7190712304283,2.9080002004441,74.73412405018527,1.9644086866033208,0
7.3018147289806645,157.6969946191596,21541.132623525395,10.248027959312376,397.6608186612016,454.5702197206023,16.052155576743655,,3.9868623847805873,0
6.250244377719888,247.42721447529598,9965.825428291106,4.617454328327069,406.5981460357361,467.5738644762568,19.211765964517937,63.553275692238564,3.2463112702442816,1
6.736558722797861,170.76083370279954,10853.392967424847,10.006131759453318,304.7928423242553,576.1656157172273,8.062482425181846,31.484675743863505,4.030521497527926,0
,144.62294507657668,9213.295215332655,6.693470656733781,415.0701547653697,554.8613006170693,11.010381912735417,,4.182780410349634,1
7.919011097680326,210.71545211149154,9715.683386463748,9.87539321327558,434.7586979775998,478.963660393698,14.801853750695498,25.31795032990111,4.6119406827679335,0
,246.24613862749703,14310.417860745898,6.515164021538736,357.53957598390264,488.16508844235733,17.364860883760826,52.55402940314548,3.8693072421617893,1
,161.96891052831802,4837.230822424563,4.361052314755797,270.81493920748244,472.28116886433185,16.166164475269763,33.85699986100067,3.964177058509007,0
6.564286107210361,219.83753336085306,7679.90836107199,8.103540801069425,417.8458346385309,472.74500146066254,18.636272664694033,61.8065165334695,2.898069528332553,0
7.7175227380587375,194.39050163567902,19042.698023426085,8.867840577080607,319.93927956721836,644.836629181445,13.406665486817749,56.69477970419456,3.7983650225801364,0
5.606064172660405,369.4660189841686,14503.260993671376,10.972733145201731,307.13787781886026,160.89321439739905,15.242741648667298,22.61786343883758,2.0319697716222,0
6.829464108038106,157.48641913021453,17680.68353628656,10.30247591405238,336.8078331538072,438.16420838559645,15.23158148909869,73.98157361351034,2.8183864884891134,1
7.122170459463929,283.05029603237074,2000.0,8.451435707025466,297.5878807865203,496.77051182421394,11.92136724549637,74.51793433645156,4.014527085198778,1
8.205611981829456,196.85922269366685,9513.027136879093,6.772126862476139,394.22583108693937,594.8273749785084,18.330626500405188,33.28009164823551,3.051736200334685,0
7.751523120456604,192.39427977966258,11112.04143082189,6.2628270647810105,376.5434414594128,327.9308119081576,16.060143125758174,62.69658666953349,3.6502484210079587,0
6.938229263822242,243.29990669218625,15227.74370329967,6.66922869802452,403.07494887623795,500.8692523914905,17.451768822998382,73.6719357924382,1.844304813987352,1
6.905139284720033,253.63943399243016,10896.01079842104,5.704321991755265,364.8215178964525,562.6790474181867,12.08337133595039,54.34098313485747,4.758480837783551,0
6.99984367958566,276.0209384572035,21532.502385544984,6.7058063449105525,282.3200557391008,405.80315911560945,17.653664454555187,76.3268905053555,2.4206727156921657,0
8.418823520364928,219.71910410810946,14592.067186365839,2.619850637023033,320.42203329051654,230.1932127667213,9.479335429743951,63.520505403532965,3.589730302405198,0
6.857580045941706,163.97621661452447,15119.09912418307,7.521962518727263,382.5227799892794,416.0718646308954,15.15389809318049,80.48444264687022,3.0867288819511907,0
6.957055689308216,167.74123374895623,15094.767210947517,7.147916821102268,305.5835044227308,315.1548546016307,3.363472542030637,63.44874057238896,4.2355594146379,0
,230.579191453001,19955.898146038817,11.818573899947342,500.0,537.3666094203247,9.652204906843549,56.707358982274066,2.6541562713575293,0
,234.85399223646448,11698.65501450219,8.565733783503774,315.4618663231794,357.1496554699021,16.49531182335034,69.68128620199147,1.911567313898955,0
7.042172617627422,283.8830564417897,22856.756475913,6.335603575982035,294.8166384136896,672.9209579762528,11.84141961398068,74.9046881571698,0.8319468924986988,0
6.308746285479155,225.10582732512177,18220.41021882517,8.216521903694396,398.93416449857443,476.2339469181954,14.286379668733314,64.64434454284242,2.7454641661971313,0
,263.6100959154643,16078.258555838314,4.9936209888881,374.86426450253725,362.60782329108304,7.2504332157510945,51.21759457472275,1.678037064885589,0
,291.00626208703744,15292.155412835116,6.115154566929085,328.3244568835527,398.703524460102,19.668670973315763,44.66079362236162,3.7569926216855554,0
8.132902220952179,209.88803267186634,18642.127775178407,3.8383295163023976,316.18534800611525,328.1947549127689,15.939793557984627,52.650476287703526,4.847719204617448,1
7.722470802160931,110.86648090455887,22107.740765503368,9.785267141163839,355.59018643409587,506.0000314707501,13.502194994882052,48.800132239887304,0.4375302573539006,1
7.180685109592054,129.2433748099652,21618.692852694945,8.268011946375626,380.13197118028853,638.1980425773493,15.231763980150905,63.74520159565062,1.5627891891468952,0
7.734704818613875,113.73182790856927,17631.021104676132,5.083948301158573,375.762839141819,433.39520836064065,14.887323398322122,63.05738848838445,3.485594989549111,0
6.928104358629481,295.49542286084596,21137.031284560995,7.091122354815775,311.9002575304962,570.2382709146382,19.145689080946205,58.14900601755254,4.598858487230344,0
,149.15548431026355,15828.507300204781,8.909582756468014,355.9147931069064,346.172468402562,14.441856120713217,59.73345878364628,3.4815345052029167,0
7.195680351462699,273.91049392473735,23767.43139519291,8.091195446785536,,496.22341673915275,7.839513662128325,63.07749300808782,3.503749621193549,0
7.666705883344331,235.14391469383247,14813.754449531643,7.888098666349146,,735.7230314127105,12.600808605889316,89.8874522458152,3.7224973428831754,1
6.167285403741211,302.9161476103429,2000.0,5.655884068066213,144.8198147402978,290.5806467866736,18.627242806199185,,3.805918098060273,0
7.477344039102744,260.1856291692704,24365.177968666423,6.052958813372173,276.58419009523635,607.1309079149804,15.83047301714852,,5.091784029008522,0
5.849436706106767,193.85778432719596,15754.957616177184,7.371274227930101,283.4480724962526,600.0946989751119,11.954586122982708,67.86291741867886,3.8509062215903467,0
,187.99817297640388,6802.450884541651,8.856459922855125,,233.65268003636677,15.989606096533453,53.41241463524606,1.6203113575249433,0
6.9564184978308505,205.1100631967688,13612.434049370522,5.7080396029174825,,287.1240697296117,14.05721204341933,57.86032781231218,2.544945341114441,1
6.480057913921124,210.51565711393144,8813.164964428002,5.181479939327302,385.28606381976044,342.10988080984566,15.986702675507804,,3.3662549799254005,0
7.3312422365697785,168.155379732595,29701.465683095703,9.259253856733089,367.06111630874835,575.4924577565743,7.392114647029633,47.69138547470905,2.1366584343043007,1
8.99580530118884,198.04230214468072,18483.79463308338,5.525437801605905,322.382840768794,407.7728110073017,10.087575926559715,33.50815611798886,2.7994335282862637,1
6.534621454870335,296.55920372014367,4019.021777491411,9.138891065435653,331.38853822109166,439.1414262334844,16.208401710823328,12.294015644360208,2.480538037672016,0
6.7008451308448755,97.8717013504608,18823.151824582048,7.637498751544956,435.54719702936023,544.1154988890062,12.729315375925708,63.565674337714356,2.2693996459390364,0
7.364323156851759,215.50928837161166,12208.820316251235,8.785885182625197,293.23416815984774,473.3649704030053,14.977078591359907,82.4793303650078,3.949306751754689,0
7.594410633129885,145.58283164115468,28417.48335130107,10.339884348253495,,486.29378041500706,21.26489058053689,,2.6445466472955825,0
7.058875147275393,211.22222496829284,7631.1237993897785,8.43959437477102,423.9299481944885,420.64319189528675,12.381845449529829,69.43558518916389,1.7974212848262328,0
7.035255735797427,250.39134651249205,2000.0,8.596857409141652,350.75545204762454,594.0802420521504,14.546145198817293,,2.2514333951207086,0
7.7619703640964355,196.54338917253855,15461.084258095449,5.547896775114024,207.38905222819773,365.82199790623633,11.421807913503699,65.05858561499514,3.158663561972293,0
7.615926109627119,246.37921519090412,12563.808553151966,5.948665773767522,352.4956581687661,660.1636608554661,11.156763995336167,44.12368915723553,5.658899773340144,1
6.373059334341049,104.60963591694883,12083.89985570926,8.359103741954492,306.758685951854,418.5808560502209,13.308849399203567,55.2002103837117,3.4250155084515894,0
7.136654945107327,266.4193467599284,2000.0,9.961669485651598,323.21392837441294,363.3921837168991,7.919256476034225,57.52569434471525,4.902411737765211,0
7.22822947892918,163.81224544111305,17987.665458382122,9.70578373058542,393.0608155830759,536.6999723420762,5.3713833929066706,13.800432085222297,3.7096090170668115,1
6.356412302360711,237.34448418754192,26713.416034898248,11.369997798559503,358.1720537129694,513.205428062962,18.94038787822383,63.80222301860748,0.5221683807936714,0
7.40787128053949,210.94688575858817,2000.0,7.759603390746699,314.15750968938886,221.43098031545242,13.196365422365247,56.986831408221185,3.570026855672145,1
6.513634818258765,50.0,23198.56581196015,7.565010764323269,383.520571143332,485.5922185616217,17.99532048697148,11.77770481489042,2.0857175463949544,0
7.977653366333635,154.6361527117867,11018.982002721665,9.01116333809133,356.1166937807777,297.0236464334867,14.079437540509081,72.15410292300449,1.4799489428872785,0
,213.23050207612414,31443.03690415572,7.234044671287591,336.3084593566171,359.4581722945626,14.18410640885298,58.968793646710026,1.813391665579013,1
7.271445188615241,293.23856489414754,18052.055447341885,7.087556946921762,348.0604780040432,553.3768048315343,16.22326267119269,63.55295911915904,5.270468331480654,0
,217.23609715422023,13685.089400579023,5.314743176467209,345.18688546669955,355.4491696914734,16.40942486070831,66.57162954381624,1.208373606861846,0
7.105112140897845,215.46175278624438,22737.672361217574,8.984196257546577,309.62854974573344,501.5361856426336,8.897726567564614,51.559150921442296,2.3649076425382756,0
5.601802965674356,115.23895462223685,18682.19915524806,5.270404011485544,302.4539978293466,413.29739209938475,18.324337042570633,38.82594699575654,4.5106397183979245,0
6.294874023581553,285.8688017914094,10852.80816812253,8.122068165255435,331.50968286702613,690.7849425850869,9.807816310073212,50.988264062931634,3.915010061161925,0
7.490271839351004,308.42461971128694,19971.518603022825,4.645486362678783,,447.2521905212223,14.3972126039092,51.32693202015207,1.0477997810095314,0
5.497146366542284,201.71450258743852,11425.128907584225,9.17340590352144,254.46698275399575,317.72784559870854,23.592518490196127,102.449456671675,2.9782819268086045,1
7.877286817184931,186.81457710679305,2480.584229994738,5.348145918118251,408.05465843780536,326.11899879238854,13.916652052420856,95.18138217486742,2.4892272005532337,1
5.803122819700873,102.85701705142043,29221.145352731848,8.718267922026174,315.6184433206747,349.92986719344725,20.11891771850658,50.132622234767084,2.8762603934687276,0
7.805390802131415,252.9992635373895,12552.918294807416,4.339196156188476,328.5598672704069,473.83626671797487,12.245408981807978,51.55611577139845,4.019787065046263,1
6.523602373696541,362.1367595415453,10736.901995326576,6.408331124213128,321.8973587550891,458.124132406391,16.00377657796353,65.77443823008568,2.415922529285054,0
7.823192867473969,243.0267844871895,17371.054444184854,9.321021725947126,331.40434252341845,574.7307509611384,13.804252165997545,70.45806735300661,2.7252603517469174,0
7.30476096606784,275.82221108919185,4082.5769950240337,5.750377884695711,331.3626570279991,478.41762326667254,15.236755512422393,46.14542741650263,4.874334731024653,0
5.97053204776681,232.52523762248995,5524.949462607559,7.320943819647707,333.907494802764,473.73071077026646,10.26343235317901,40.16455349931719,0.8852844549811176,1
,140.89904680587466,11502.473099518644,6.338824206802692,281.7032538140618,497.1024349252607,10.016900727697436,96.91900169510794,2.6613341753825854,0
8.35336572441809,280.20035786119183,11361.947354129932,3.0430254659527733,385.9213902840882,442.6352633801394,14.916071041256458,79.94396402760036,3.678531594625241,0
7.147356075199834,125.92550603181685,15503.22490740293,7.7545063419622275,288.47431490347464,493.1991041461599,7.498425180303868,29.438293116749172,1.6055364598431972,0
6.980866982262144,187.36010566021747,22857.9039918822,7.978065299207708,392.09431093727085,552.0446768495087,10.307369360229618,25.327115776059287,2.3489770905274336,0
7.072106427223491,216.73110470015155,11681.811188054746,5.206009963348392,214.87113410660496,552.0254475201813,16.11289930445871,43.49668444844714,1.5228177925294406,0
6.419878141777003,252.97457964659944,18449.58930924906,8.232635334041223,266.30849731079496,392.56286639371285,11.201708193642208,63.74490446159755,3.2984776370306763,0
8.078869407805534,224.9591399258578,19210.815006324614,5.767748812754375,389.52742781978645,245.78468748342215,10.134394398072613,70.08241186623304,2.3573267603206105,0
6.76568645461585,223.21007005000473,7411.472328814847,5.393885631647784,321.1109993042869,360.8983324260493,9.277588698700145,52.87399405728706,4.061141382432667,0
7.159047669846659,154.3107158942742,16599.19006038961,7.212336390148106,289.7387410239075,491.64773913427564,14.180861391996116,28.166581046555766,4.34404786686858,0
6.565362877437565,122.63771516237264,8401.328344739264,5.973453100658241,352.51041766339085,159.14914933553837,12.184535439574145,63.71121076293289,3.165981508708616,0
6.699141520223843,203.68884009579267,22447.291211834487,11.326380488844832,267.2684625144626,400.6513827882485,14.191653537095037,71.1259518867123,2.650980987454254,1
6.177819878679063,157.38831336542611,18185.62914650744,4.401141063115677,334.6123200517334,511.5692842553937,12.87189569056935,59.426456035608204,3.424502963988889,0
8.205655450971514,121.53286231584492,15115.528800528726,8.52919202201585,197.09081991119143,389.9509206033798,20.83587444670215,49.83583754058566,3.1792802326722294,0
7.07672994143519,124.04321170988354,5622.10242374219,8.980033152831531,302.85834256954286,323.386466057868,11.902191293355738,70.59186331206985,1.638345098179326,0
7.972737294983047,170.5922915496132,15811.93007199722,3.6373119747761575,291.0092945560049,667.9706864128616,5.961351813199894,58.3343741185671,4.404670827711268,0
7.210659677530608,88.84526838955958,9630.807404963198,4.0815285641817045,362.3769661489539,623.6368690994246,14.061328841583366,37.678688310269564,3.3821991333128896,0
6.644477177837685,119.15187782933766,19941.738483165824,8.212303607719532,382.5462776397426,426.40539228627665,13.616320825773137,61.25327148607465,4.0625979335285125,0
6.938651791998199,101.89178425584484,14164.714483441492,6.333278818159908,278.7271405322173,616.0671182335478,14.217598427848056,34.28685883597396,1.462680147058261,1
6.7518151595976805,210.93556782689978,9313.58805978781,7.890413134551898,426.5346741699594,613.128855427121,7.340690108341593,78.12741376090787,4.168807039689396,0
7.206367279347931,224.4790537711051,21478.625282578134,9.251004724219628,294.478002563838,321.67073716577966,18.02624976590301,68.51912785060037,5.655885999577485,0
6.899786528258436,320.42845779096956,20050.74547399399,6.530133230395364,206.64457540600978,778.8403388190034,13.48535385699221,40.06487530302523,3.853398152079141,0
6.960062627246561,110.14821204605703,10846.920447372584,5.284861756416566,187.217487447351,344.7098894914523,13.440517271124639,63.527868931629186,1.3548975776913825,0
,159.22418246542026,23134.19482874934,2.2870061436669857,422.33765198162206,425.5245874813142,7.432410098002253,83.7159963335357,3.1528590678217565,1
6.554523257903104,254.75668335936822,12911.23727370962,7.5682794616121924,324.74780499848725,325.5781727069116,15.454392294621336,17.7276488636968,3.0367081150454913,0
8.523246039040345,186.99357170066264,12835.938699226775,5.528491849046026,291.16029388848676,466.2952823018051,13.352725336631,56.68764580051838,3.3716897012774716,0
6.663013426998626,180.38012367753203,15866.607337877813,7.764093523575594,285.1261068931921,299.13833756814086,18.87728866309906,91.42472228599047,2.8250787586322335,1
6.356724969901206,302.5501822003732,9731.563736749322,7.616920273162237,264.4670112345135,456.0032836591897,11.987383111618788,29.212056167787416,3.7072822973631734,1
7.469861066060025,179.69563042875635,11908.520688012526,4.707957966577653,411.1340262825571,586.6930963369512,8.790787416430728,56.14415883030735,2.545092555563535,0
8.325817759645226,130.6283078399596,13876.645049205319,10.30297659253022,324.9670170600097,482.3610922106505,14.109168402261465,31.668026652165867,3.38519950287276,0
6.0367805580150335,120.98360240798362,25711.98106760499,9.149864931837076,437.412489012771,424.96313686743486,10.047885314876153,58.08268273899408,2.2738089599563147,0
7.033182521398984,220.14165933883595,25497.548193725757,8.72688848499726,318.05983896386215,642.1036573476791,15.227163433741122,12.631270296704436,3.2264842803789024,0
6.694357956852074,218.31449620435802,13187.908595866578,5.067948751256535,188.98244998964864,349.00830926512515,9.388706643324067,27.782136289383608,4.311113212895863,1
5.791184420538078,117.69785778282939,26273.064183701048,6.466625489581645,380.6660364896842,572.6989392098595,13.105478678521678,48.92130086331788,2.5126190869202865,0
7.787941367406713,140.87622453642135,14696.992750636164,6.215526858255717,307.908270429585,420.21034696909254,12.725221183291618,62.088849759260626,3.9134503367465534,0
7.181244865156124,232.08275826893671,17664.06474468052,6.453431126600019,,482.3085699325769,13.475215252104054,66.7737261771074,2.0324807813273917,0
7.257153475434085,234.63600635150846,21185.04483641751,5.176606074386653,424.03640210141157,460.1247029039268,11.605536884305884,67.688276916401,2.655635435199161,1
6.598150822043529,161.40667498376064,17044.33478340147,7.982364614092381,314.1967228823252,471.65132630833267,10.450817183646446,81.80398847854529,2.8195555963222962,0
7.563827330397533,237.33297211111903,31906.275429273337,7.612620348241714,399.71959432850196,449.8412844946081,13.376923745152636,73.01739131809852,4.614421245041284,0
6.768562120410143,234.31127523743365,16703.424199660254,7.857669932141768,329.70049921132744,362.32108907567215,11.352039189239864,73.80384914096355,2.1778485216068617,0
7.085677433202592,93.01509507682738,6616.875281424231,6.289290398830173,284.8811245784634,387.87550549142946,14.202476079510436,40.274752944691514,4.57995743771782,1
6.313391366254789,181.2761749730774,24138.29682159927,9.523832868384787,360.43888651890506,508.99092281823494,12.549935986995433,56.3412853000679,1.3309976838647273,0
6.227117791833444,224.90753546726734,12115.55554541571,7.537934637882514,293.95905361347644,442.98345775911923,4.870720125739792,121.60051678385587,2.913317996213033,1
8.268425484240018,165.61545787016078,12869.981680562858,2.2719238244290745,403.6976971851122,316.30901478561634,13.36758475371724,103.70475414255154,4.209673668890211,1
6.7943162363692196,71.66408786193759,2000.0,6.0477951335975115,387.59319081174175,371.14355529141017,19.008880739739915,75.600937222195,3.946301828484279,0
7.433344285084642,183.0191167120327,22006.901297573386,7.0973965151761815,,372.5663766468838,14.787055919908983,73.86325996767167,1.881275417680007,1
,245.1255895964847,20729.14402622191,8.937586585838798,366.5938225560958,448.99800503982976,15.935562849944471,78.73489112661662,1.6222591529889563,0
6.847083837790253,294.82433514878795,20593.136313580544,6.658705912557717,363.87613307448964,476.9059763500285,15.378373455382146,51.50180466137395,4.166586986210366,0
6.793631223730225,68.55304032476053,21848.84127568255,6.749845974706398,313.46296703255103,466.3250752412615,11.786046554307383,97.74806355497972,1.5751730586236767,0
7.704066073156469,356.79928073385616,26837.001421821198,6.006930728730487,383.70878625925764,376.8694937537899,8.429902310011073,52.04691349874731,3.8056828415261736,1
6.958505916372872,132.3718201382439,14677.987056690663,8.397995996334378,316.3625048109517,457.35011156124,16.750954228003877,57.79498993205599,2.471840324235735,0
7.078845081462966,257.4182522480679,21563.315487185784,6.394343033414686,366.9723403351773,290.91413599112957,17.700880591746454,102.04087677975207,3.0894136588804564,0
7.217777245755584,274.05188423206346,9793.121316259612,6.11378956591862,272.97927051387956,109.02774272414138,15.806585829199165,,5.908306390786465,0
8.141206656201602,258.9810380080281,12523.39171435039,5.8641193381463745,,448.3636452925779,15.254640432532,66.49831119555145,4.981346482478829,1
7.744408779706511,208.97710877362255,22397.32108030645,8.201846654168586,354.96554520800987,256.4296732004145,15.139718392272083,25.622337096828367,4.1204072276005625,0
7.506080214182394,130.3149402387246,17737.86680205942,6.240645612736422,282.6927858633787,341.1538923930519,13.500882949475187,46.590890099371144,1.4330100697961494,1
6.749142885317407,237.59352727916428,5666.093651953395,4.18338460158847,305.1403859907637,309.9537667460241,14.67118091441106,57.60252513126077,3.4897520311023373,0
